CUST_ORG,BUS_CAT_CL,BUS_CAT_DS,OCCPNT_TYP,SRCDATA_ID,NAME,DESCRIPTN,ADDRESS,ALIAS_ADDR,ST_ADDRESS,POSTAL_CD,LOCALITY,CONT_PHONE,CONT_EMAIL,CONT_FAX,WEBSITE,IMAGE_URL,LATITUDE,LONGITUDE,KEYWORDS,DT_UPDATE,GEOCD_IND,FACEBOOK,PRODUCT_ID,TRSM_AREA,TWITTER,SHAPE,SEQ_ID,X,Y
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1794,Sundial Boutique Hotel,Hotels & Motels;,"4340 Sundial Cres, Whistler, BC",4340 Sundial Cres,4340 Sundial Cres,V0N1B4,Whistler,,,,www.sundialhotel.com,,50.1137602,-122.9540656,Accommodation,20181201072116,,http://www.facebook.com/SundialHotel,4539891,Vancouver Coast and Mountains,http://twitter.com/SundialHotel,,1795,1217768.8790000007,571124.0470000058
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1795,Whistler Village Inn & Suites,Hotels & Motels;,"4429 Sundial Pl, Whistler, BC",4429 Sundial Pl,4429 Sundial Pl,V0N1B4,Whistler,,,,,,50.114635,-122.954189,Accommodation,20181201072116,,https://www.facebook.com/WhistlerVillageInn,4539766,Vancouver Coast and Mountains, ,,1885,1217755.8760000006,571220.8950000023
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1796,Armstrong Kin RV Park,Campgrounds & RV Parks - Private;,"3311 Park Dr, Armstrong, BC","3311 Park Dr, Armstrong, BC",3311 Park Dr,V0E1B0,Armstrong,,,,,,50.446459,-119.200467,Accommodation,20181201072118,, ,4539559,Thompson Okanagan, ,,3957,1481984.5999999992,626622.7990000015
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1797,Beaver Lake Mountain Resort,Cabins & Cottages; Campgrounds & RV Parks - Private;,"6350 Beaver Lake Rd, Lake Country, BC",6350 Beaver Lake Rd (Winfield),6350 Beaver Lake Rd,V4V1T5,Lake Country,,,,,,50.0210681,-119.3594334,Accommodation,20181201072116,, ,4540038,Thompson Okanagan, ,,1911,1475183.0149999992,578430.833000009
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1798,Echo Lake Fishing Resort,Cabins & Cottages; Campgrounds & RV Parks - Private;,"2126 Creighton Valley Rd, Lumby, BC",2126 Creighton Valley Rd,2126 Creighton Valley Rd,V0E2G1,Lumby,,,,www.echolakeresort.ca,,50.203454,-118.6957558,Accommodation,20181201072116,,https://www.facebook.com/pages/Echo-Lake-Resort-Cabins-Camping-and-Fishing-in-British-Columbia-Canada/111896455493813,4540033,Thompson Okanagan,https://twitter.com/echolakeresort,,1655,1520423.4829999986,603289.3340000017
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1799,Howard Johnson Inn,Hotels & Motels;,"1510 George St, Enderby, BC","1510 George St, Enderby, BC",1510 George St,V0E1V0,Enderby,,,,,,50.555169,-119.14068,Accommodation,20181201072116,,https://www.facebook.com/hojobc?fref=ts,4541150,Thompson Okanagan, ,,1545,1485038.8460000008,639074.4009999977
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1800,Best Western PLUS Kelowna Hotel & Suites,Hotels & Motels;,"2402 Hwy 97N, Kelowna, BC",2402 Hwy 97N,2402 Hwy 97N,V1X4J1,Kelowna,,,,,,49.8849919,-119.4288433,Accommodation,20181201072117,,http://www.facebook.com/BestWesternKelownaHotel,4539606,Thompson Okanagan,http://twitter.com/bwkelowna,,3295,1471633.396,562897.8479999993
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1801,Casa Loma Lakeshore Resort,Vacation Rentals;,"2777 Casa Loma Rd, West Kelowna, BC",2777 Casa Loma Rd,2777 Casa Loma Rd,V1Z1T6,West Kelowna,,,,www.casaloma.com,,49.858971,-119.53579500000001,Accommodation,20181201072117,,http://www.facebook.com/pages/Casa-Loma-Resort/171863982836602,4540616,Thompson Okanagan,http://twitter.com/casalomaresort,,3075,1464242.5199999998,559309.3660000069
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1802,Coast Capri Hotel,Hotels & Motels;,"1171 Harvey Ave, Kelowna, BC",1171 Harvey Ave,1171 Harvey Ave,V1Y6E8,Kelowna,,,,coastcaprihotel.com,,49.883486,-119.475461,Accommodation,20181201072117,, ,4539600,Thompson Okanagan, ,,3609,1468312.418999999,562421.6009999979
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1803,Delta Grand Okanagan Resort & Conference Centre,Hotels & Motels;,"1310 Water St, Kelowna, BC",1310 Water St,1310 Water St,V1Y9P3,Kelowna,,,,,,49.889565,-119.496606,Accommodation,20181201072116,,http://www.facebook.com/deltagrandokanaganresort,4540977,Thompson Okanagan,http://twitter.com/deltagrandhotel,,2363,1466736.9509999987,562955.1509999977
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1804,Hiawatha RV Park,Campgrounds & RV Parks - Private;,"3795 Lakeshore Rd, Kelowna, BC",3795 Lakeshore Rd,3795 Lakeshore Rd,V1W3K3,Kelowna,,,,,,49.84988,-119.486456,Accommodation,20181201072116,,https://www.facebook.com/pages/Hiawatha-R-V-Park/137475706265263,4540617,Thompson Okanagan, ,,1837,1467868.842000001,558627.4489999935
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1805,Holiday Park Resort,Resorts; Campgrounds & RV Parks - Private;,"1 - 415 Commonwealth Rd, Kelowna, BC",1 - 415 Commonwealth Rd,1 - 415 Commonwealth Rd,V4V1P4,Kelowna,,,,www.sweetlife.com,,50.007791,-119.3995,Accommodation,20181201072116,,http://www.facebook.com/Holidayparkresort.thesweetlife,4539610,Thompson Okanagan,http://twitter.com/HolidayPkResort,,2467,1472461.781,576692.2849999974
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1806,Hotel Eldorado,Hotels & Motels;,"500 Cook Rd, Kelowna, BC",500 Cook Rd,500 Cook Rd,V1W3G9,Kelowna,,,,www.hoteleldoradokelowna.com,,49.845227,-119.489057,Accommodation,20181201072118,,http://www.facebook.com/eldoradokelowna,4541007,Thompson Okanagan,http://www.twitter.com/eldoradokelowna,,3863,1467730.0620000013,558095.0079999948
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1807,Kelowna Inn & Suites,Hotels & Motels;,"1070 Harvey Ave, Kelowna, BC",1070 Harvey Ave,1070 Harvey Ave,V1Y8S4,Kelowna,,,,www.kelownainnandsuites.com,,49.8836986,-119.4826191,Accommodation,20181201072118,,https://www.facebook.com/KelownaInnandSuites,4539599,Thompson Okanagan,https://twitter.com/KelownaInn,,4083,1467797.9109999998,562397.8170000017
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1808,Okanagan Seasons Resort,Hotels & Motels;,"1580 Hwy 33 W, Kelowna, BC",1580 Hwy 33 W,1580 Hwy 33 W,V1X1Z9,Kelowna,,,,,,49.8910895,-119.4241501,Accommodation,20181201072116,,https://www.facebook.com/pages/Okanagan-Seasons-Resort/312082512150709,4541149,Thompson Okanagan, ,,1573,1471906.374,563604.3230000008
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1809,Conferences & Accommodation at UBC Okanagan,Hotels & Motels;,"1290 International Mews, Kelowna, BC",1290 International Mews,1290 International Mews,V1V1V8,Kelowna,,,,www.okanagan.ubcconferences.com,,49.9407791,-119.3991926,Accommodation,20181201072117,,http://www.facebook.com/pages/UBCO-Hospitality/136908999660943,4540430,Thompson Okanagan,http://twitter.com/UBCOHospitality,,2837,1473177.6890000005,569273.3019999946
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1810,Ramada Kamloops,Hotels & Motels;,"555 West Columbia St, Kamloops, BC",555 West Columbia St,555 West Columbia St,V2C1K7,Kamloops,,,,www.ramadakamloops.com,,50.6730476,-120.3517533,Accommodation,20181201072116,,https://www.facebook.com/pages/Ramada-Kamloops/373606156058219,4539691,Thompson Okanagan,https://twitter.com/RamadaKamloops,,2057,1398556.4949999985,644587.2530000014
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1811,Royal Anne Hotel,Hotels & Motels;,"348 Bernard Ave, Kelowna, BC",348 Bernard Ave,348 Bernard Ave,V1Y6N5,Kelowna,,,,www.royalannehotel.com,,49.886303999999996,-119.495831,Accommodation,20181201072116,,https://facebook.com/RoyalAnneHotel,4539594,Thompson Okanagan,https://twitter.com/royalannehotel,,2139,1466825.688999999,562599.1280000014
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1812,Siesta Suites,Hotels & Motels;,"3152 Lakeshore Rd, Kelowna, BC",3152 Lakeshore Rd,3152 Lakeshore Rd,V1W3T1,Kelowna,,,,www.siestasuiteskelowna.com,,49.859285,-119.49114,Accommodation,20181201072117,,http://www.facebook.com/SiestaSuitesKelowna,4539595,Thompson Okanagan,https://twitter.com/#!/SiestaKelowna,,3099,1467437.3100000015,559637.9869999941
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1813,EconoLodge,Hotels & Motels;,"1780 Gordon Dr, Kelowna, BC",1780 Gordon Dr,1780 Gordon Dr,V1Y3H2,Kelowna,,,,,,49.883178,-119.47698199999999,Accommodation,20181201072116,, ,4540618,Thompson Okanagan, ,,2381,1468206.7070000004,562377.4320000028
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1814,Twin Creeks Motel,Hotels & Motels;,"1643 Vernon St, Lumby, BC","1643 Vernon St, Lumby, BC",1643 Vernon St,V0E2G0,Lumby,,,,,,50.2478361,-118.964231,Accommodation,20181201072116,, ,4539554,Thompson Okanagan, ,,2507,1500869.0319999994,606265.4790000059
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1815,Mabel Lake RV & Golf Resort,Cabins & Cottages; Campgrounds & RV Parks - Private;,"3514 Enderby-Mabel Lake Rd, Enderby, BC",3514 Enderby-Mabel Lake Rd,3514 Enderby-Mabel Lake Rd,V0E1V5,Enderby,,,,www.mabellakeresort.com,,50.603593,-118.72966,Accommodation,20181201072117,,https://www.facebook.com/mabellakeresortandgolf,4539561,Thompson Okanagan, ,,3181,1513451.0999999996,647336.3960000006
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1816,Royal Anchor Resort,Hotels & Motels;,"4030 - 4th St, Naramata, BC","4030 4, OKANAGAN-SIMILKAMEEN, SUBD. A",4030 - 4th St,V0H1N0,Naramata,,,,,,49.599534,-119.5990243,Accommodation,20181201072117,, ,4539583,Thompson Okanagan, ,,3529,1462318.7069999997,530168.4170000004
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1817,Sandy Beach Lodge & Resort,Bed & Breakfasts; Cabins & Cottages;,"4275 Mill Rd, Naramata, BC",3223 West 37th,4275 Mill Rd,V0H1N0,Naramata,,,,,,49.600877999999994,-119.597192,Accommodation,20181201072116,,http://www.facebook.com/pages/Sandy-Beach-Lodge-Resort/176591672365733,4539582,Thompson Okanagan,http://twitter.com/#!/sandybeachlodge,,2383,1462437.1909999994,530329.183000002
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1818,Vaseux Lakefront Resort,Cabins & Cottages;,"118 Sundial Rd (Vaseux Lake), Oliver, BC","118 Sundial Rd (Vaseux Lake), Oliver, BC",118 Sundial Rd (Vaseux Lake),V0H1T0,Oliver,,,,www.vaseuxlakefrontresort.com,,49.2739369,-119.5201778,Accommodation,20181201072117,,https://www.facebook.com/#!/pages/Vaseux-Lakefront-Resort/209819745731111,4540731,Thompson Okanagan, ,,3579,1471305.3869999992,494650.9110000003
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1819,Cactus Tree Inn,Hotels & Motels;,"5887 Main St, Oliver, BC","5887 Main St, Oliver, BC",5887 Main St,V0H1T0,Oliver,,,,,,49.1769317,-119.5528855,Accommodation,20181201072118,,https://www.facebook.com/pages/Cactus-Tree-Inn-Oliver-BC/201873799865338,4539619,Thompson Okanagan, ,,3817,1469913.2080000013,483700.54700000025
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1820,Gallagher Lake Resort & Campground,Cabins & Cottages; Campgrounds & RV Parks - Private;,"8439 Hwy 97, Oliver, BC",8439 Hwy 97,8439 Hwy 97,V0H1T2,Oliver,,,,www.parkbridge.com,,49.2426232,-119.5237827,Accommodation,20181201072116,,https://www.facebook.com/GallagherLakeResort,4540481,Thompson Okanagan, ,,1579,1471361.7709999988,491162.1610000031
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1821,Lakeside Resort,Hotels & Motels; Cabins & Cottages; Campgrounds & RV Parks - Private;,"6707 Lakeside Dr, Oliver, BC",6707 Lakeside Dr,6707 Lakeside Dr,V0H1T4,Oliver,,,,,,49.1925654,-119.5420848,Accommodation,20181201072117,,https://www.facebook.com/thelakesideresort,4539621,Thompson Okanagan, ,,3179,1470540.033999999,485501.96199999936
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1822,Apple Beach RV Park,Campgrounds & RV Parks - Private;,"915 Bulrush Rd, Oliver, BC",915 Bulrush Rd,915 Bulrush Rd,V0H1T2,Oliver,,,,www.AppleBeachRV.com,,49.204133,-119.5406914,Accommodation,20181201072116,, ,4539622,Thompson Okanagan, ,,2703,1470524.177,486791.051
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1823,Brookvale Holiday Resort,Cabins & Cottages; Campgrounds & RV Parks - Private;,"1219 E Lakeshore Dr, Osoyoos, BC",1219 E Lakeshore Dr,1219 E Lakeshore Dr,V0H1V6,Osoyoos,,,,,,49.003699,-119.433886,Accommodation,20181201072116,,https://www.facebook.com/Brookvale-Campground-881557641935546/,4539614,Thompson Okanagan,https://twitter.com/BrookvaleResort,,2073,1480344.397,465337.30900000595
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1824,Lakeview Motel & Suites,Hotels & Motels;,"6004 - 89th St, Osoyoos, BC",6004 - 89th St,6004 - 89th St,V0H1V1,Osoyoos,,,,,,49.023934999999994,-119.4702301,Accommodation,20181201072117,, ,4539677,Thompson Okanagan, ,,2987,1477486.186,467329.42899999954
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1825,Super 8 Osoyoos,Hotels & Motels;,"9130 Main St, Osoyoos, BC",9130 Main St,9130 Main St,V0H1V2,Osoyoos,,,,www.osoyoossuper8.com,,49.034675,-119.473743,Accommodation,20181201072116,,https://www.facebook.com/Super8/,4541214,Thompson Okanagan, ,,1543,1477120.2170000004,468493.5889999997
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1826,Poplars Motel,Hotels & Motels;,"6404 Cottonwood Dr, Osoyoos, BC","6404 Cottonwood Dr, Osoyoos, BC",6404 Cottonwood Dr,V0H1V0,Osoyoos,,,,,,49.029455,-119.44948,Accommodation,20181201072116,,https://www.facebook.com/pages/Poplars-Motel/269040599867265,4539684,Thompson Okanagan, ,,2367,1478942.5480000004,468080.1010000026
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1827,Sandy Beach Motel,Hotels & Motels;,"6706 Ponderosa Dr, Osoyoos, BC",6706 Ponderosa Dr,6706 Ponderosa Dr,V0H1V3,Osoyoos,,,,,,49.0295749,-119.4497296,Accommodation,20181201072116,, ,4539683,Thompson Okanagan, ,,1805,1478923.1209999998,468091.6710000001
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1828,Owls Nest Resort & Marina,Hotels & Motels; Campgrounds & RV Parks - Private;,"8 - 4111 Evans Rd (Oyama), Lake Country, BC",8 4111 Evans Rd,8 - 4111 Evans Rd (Oyama),V4V2E9,Lake Country,,,,,,50.1224407,-119.3826187,Accommodation,20181201072117,, ,4539613,Thompson Okanagan, ,,2577,1472476.2050000008,589502.9039999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1829,Oyama Lake Fishing Resort,Cabins & Cottages; Campgrounds & RV Parks - Private;,"7425 Oyama Lake Rd (Oyama), Lake Country, BC",7425 Oyama Lake Rd (Oyama),7425 Oyama Lake Rd (Oyama),V4V2C9,Lake Country,,,,,,50.1047378,-119.3279264,Accommodation,20181201072116,, ,4541024,Thompson Okanagan, ,,2101,1476555.0109999995,587908.7980000013
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1830,Wood Lake Terrace RV & Campground,Campgrounds & RV Parks - Private;,"14814 Pelmewash Pkwy (Oyama), Lake Country, BC",14814 Pelmewash Pkwy (Oyama),14814 Pelmewash Pkwy (Oyama),V4V2G6,Lake Country,,,,www.woodlake-terrace.com,,50.0984672,-119.3941569,Accommodation,20181201072117,, ,4539611,Thompson Okanagan, ,,2883,1471903.2819999992,586770.6189999972
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1831,Banbury Green RV & Camping Resort,Campgrounds & RV Parks - Private;,"930 Pineview Dr, Kaleden, BC",S2 C15 RR1,930 Pineview Dr,V0H1K0,Kaleden,,,,,,49.415893999999994,-119.604573,Accommodation,20181201072117,,http://www.facebook.com/banbury.green,4541168,Thompson Okanagan, ,,3669,1463760.5769999991,509803.42899999674
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1832,Best Western Inn at Penticton,Hotels & Motels;,"3180 Skaha Lake Rd, Penticton, BC",3180 Skaha Lake Rd,3180 Skaha Lake Rd,V2A6G4,Penticton,,,,www.bestwesternpenticton.com,,49.459436,-119.588245,Accommodation,20181201072116,,https://www.facebook.com/bestwesternpenticton,4539635,Thompson Okanagan,https://twitter.com/bwpenticton,,1977,1464503.6509999996,514729.9930000026
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1833,Empire Motel,Hotels & Motels;,"3495 Skaha Lake Rd, Penticton, BC",3495 Skaha Lake Rd,3495 Skaha Lake Rd,V2A6G6,Penticton,,,,,,49.458172,-119.587842,Accommodation,20181201072118,, ,4539632,Thompson Okanagan, ,,3985,1464545.4739999988,514592.7270000009
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1834,Lake Skaha Tent & Trailer Park,Campgrounds & RV Parks - Private;,"3700 Main St S, Penticton, BC",Skyview Rpo,3700 Main St S,V2A5A9,Penticton,,,,,,49.45561,-119.57883,Accommodation,20181201072117,, ,4541141,Thompson Okanagan, ,,3757,1465222.3749999995,514368.32599999756
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1835,Riverside Motel,Hotels & Motels;,"7351 Hwy 3, Grand Forks, BC","7351 Hwy 3, Grand Forks, BC",7351 Hwy 3,V0H1H5,Grand Forks,,,,,,49.0340674,-118.4347764,Accommodation,20181201072117,, ,4539434,Thompson Okanagan, ,,3257,1552814.559,475984.4179999996
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1836,Postill Lake Lodge,Cabins & Cottages; Campgrounds & RV Parks - Private;,"11950 Postill Lake Rd, Kelowna, BC",11950 Postill Lake Rd,11950 Postill Lake Rd,V1P1A2,Kelowna,,,,www.postilllake.com,,49.9900839,-119.2098999,Accommodation,20181201072117,,https://www.facebook.com/pages/Postill-Lake-Lodge/231627346874257,4540095,Thompson Okanagan, ,,2841,1486180.8589999988,576015.3040000014
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1837,Riverside Motel,Hotels & Motels; Cabins & Cottages;,"5065 Roger St, Port Alberni, BC",5065 Roger St,5065 Roger St,V9Y3Y9,Port Alberni,,,,,,49.2545453,-124.810301,Accommodation,20181201072115,,https://www.facebook.com/Riverside-Motel-Port-Alberni-BC-135788439820364/,4540881,Vancouver Island, ,,1673,1086685.0150000001,471639.49799999874
